0	0	0	32.1699	30.5225
0	1	0	40.6221	22.2681
0	2	0	40.71	34.9316
0	3	0	32.873	24.4351
0	4	0	27.7363	29.0083
0	5	0	28.2295	32.375
0	6	0	29.792	30.3345
0	7	0	32.3408	22.0938
0	8	0	26.99	23.7959
0	9	0	35.6514	22.75
0	10	0	30.8369	29.9004
0	11	0	38.1367	30.6729
0	12	0	37.0186	27.0122
0	13	0	39.3037	28.2803
0	14	0	23.4541	24.6914
0	15	0	34.2402	24.7666
0	16	0	26.3545	24.4863
0	17	0	38.6738	32.457
0	18	0	34.1523	32.522
0	19	0	35.2314	24.1172
1	20	0	30.2134	25.2026
2	21	0	32.439	26.5151
