13	100
26	200
30	300
58	400
60	500
66	600
67	700
71	800
72	900
80	1000
100	1100
108	1200
123	1300
139	1400
145	1500
151	1600
165	1700
177	1800
182	1900
185	2000
198	2100
235	2200
241	2300
243	2400
265	2500
266	2600
269	2700
282	2800
283	2900
290	3000
293	3100
295	3200
316	3400
367	3500
373	3600
376	3700
388	3800
390	3900
424	4000
437	4100
440	4200
454	4300
469	4400
475	4500
476	4600
483	4800
484	4900
497	5000
514	5100
522	5200
529	5300
535	5400
542	5500
561	5600
564	5700
565	5800
575	5900
602	6000
632	6100
643	6200
649	6300
654	6400
663	6500
668	6600
676	6700
684	6800
694	6900
703	7000
707	7100
725	7200
730	7300
733	7400
747	7500
754	7600
773	7700
776	7800
785	7900
801	8000
816	8100
822	8200
845	8300
874	8400
877	8500
884	8600
892	8700
895	8800
899	8900
905	9000
920	9100
926	9200
930	9300
933	9400
955	9500
959	9600
969	9700
1004	9800
1019	9900
1026	10000
1045	10100
1055	10200
1059	10300
1073	10400
1076	10500
1094	10600
1105	10700
1107	10800
1113	10900
1122	11000
1128	11100
1132	11200
1139	11300
1142	11400
1143	11500
1152	11600
1181	11700
1188	11800
1210	11900
1221	12000
1227	12100
1228	12200
1231	12300
1245	12400
1255	12500
1262	12600
1273	12700
1294	12800
1298	12900
1304	13000
1324	13100
1345	13200
1347	13300
1349	13400
1364	13500
1369	13600
1378	13700
1379	13800
1394	13900
1400	14000
1409	14100
1413	14200
1429	14300
1431	14400
1456	14500
1459	14600
1478	14700
1484	14800
1498	14900
1499	15000
1514	15100
1521	15200
1530	15300
1532	15400
1534	15500
1547	15600
1551	15700
1556	15800
1569	15900
1581	16000
1591	16100
1596	16200
1617	16300
1639	16400
1667	16500
1669	16600
1676	16700
1682	16800
1690	16900
1691	17000
1705	17100
1710	17200
1722	17300
1723	17400
1724	17500
1728	17600
1736	17700
1749	17800
1750	17900
1793	18000
1810	18100
1820	18200
1841	18300
1856	18400
1857	18500
1863	18600
1866	18700
1868	18800
1869	18900
1876	19000
1877	19100
1899	19200
1901	19300
1903	19400
1910	19500
1934	19600
1939	19700
1946	19800
1960	19900
1979	20000
1989	20100
2004	20200
2024	20300
2034	20400
2035	20500
2051	20600
2055	20700
2063	20800
2064	20900
2069	21000
2073	21100
2074	21200
2084	21300
2089	21500
2110	21600
2114	21700
2124	21800
2134	21900
2165	22000
2194	22100
2201	22200
2203	22300
2216	22400
2221	22500
2230	22600
2242	22700
2245	22800
2249	22900
2255	23000
2259	23100
2270	23200
2284	23300
2287	23400
2292	23500
2300	23600
2314	23700
2323	23800
2360	23900
2361	24000
2374	24100
2383	24200
2388	24300
2405	24400
2408	24500
2413	24600
2431	24700
2434	24800
2443	24900
2444	25000
2453	25100
2470	25200
2476	25300
2490	25400
2494	25500
2498	25600
2505	25700
2531	25800
2555	25900
2577	26000
2586	26100
2590	26300
2609	26400
2621	26500
2637	26600
2641	26700
2647	26800
2650	26900
2667	27000
2672	27100
2687	27200
2688	27300
2700	27400
2708	27500
2714	27600
2741	27700
2755	27800
2756	27900
2771	28000
2783	28100
2788	28200
2832	28300
2834	28500
2836	28600
2853	28700
2854	28800
2865	28900
2875	29000
2902	29100
2904	29200
